what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1296153147402
java.specification.name,sysinfo,,,"Java Platform API Specification",1296153147402
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296153147402
java.specification.version,sysinfo,,,"1.6",1296153147402
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296153147402
java.version,sysinfo,,,"1.6.0_23",1296153147402
java.vm.info,sysinfo,,,"mixed mode, sharing",1296153147402
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296153147402
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296153147402
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296153147402
java.vm.specification.version,sysinfo,,,"1.0",1296153147402
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1296153147402
java.vm.version,sysinfo,,,"19.0-b09",1296153147402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153147655
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1296153150268
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1296153150307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153151436
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296153158602
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1296153158625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153159579
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296153163717
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296153163742
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1296153163778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153167158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153233454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153236081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153253239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153255819
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153357468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153358795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153368200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153369641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1296153762271
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296153763062
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296153765621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296153766260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296153769770
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296153773139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153791163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153792090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153804041
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296153805715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296153806924
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1296153822943
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296153822945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154131747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296154131757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154137045
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1296154145464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154146436
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1296154148273
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296154148343
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296154148467
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296154148790
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296154149002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154149920
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154161087
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296154162172
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1296154166521
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1296154166993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154176383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154179532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154186834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154188982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154200662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154202877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154223950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154227083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154237147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154238909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154254605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154270630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154275457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154279937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154287005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154288920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154296095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154303200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296154304283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154306923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154308968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296154310093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154321410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154324134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154332703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154335337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154364605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154374828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296154376126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296154378500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154379535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154384484
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1296154386310
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1296154386802
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296154387117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154390555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154394157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154395019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154540881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296154547852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154557449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154558941
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.override.methods",1296154559340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154561037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154561057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154561139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154565394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296154566421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154569881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154569915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154571196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154577232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296154593768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154594980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154594992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154595092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296154614578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296154634221
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1296155016672
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1296155016673
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1296155016674
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1296155016674
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1296155016674
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1296155016675
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1296155016675
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1296155016675
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1296155016675
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1296155016675
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1296155016675
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1296155016675
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1296155016675
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1296155016676
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1296155016676
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1296155016676
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1296155016676
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1296155016676
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1296155016676
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1296155016677
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1296155016677
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1296155016678
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1296155016678
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1296155016679
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1296155016679
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1296155016680
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1296155016680
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1296155016680
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1296155016681
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1296155016681
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1296155016682
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1296155016682
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1296155016682
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1296155016682
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.touchpoint.eclipse",1296155016682
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1296155016682
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1296155016683
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1296155016683
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1296155016683
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1296155016683
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1296155016684
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1296155016684
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1296155016684
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1296155016684
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1296155016684
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296155016684
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1296155016684
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1296155016684
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1296155016684
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296155016684
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1296155016684
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1296155016685
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1296155016685
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296155016685
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1296155016685
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296155016685
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296155016685
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1296155016685
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1296155016685
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1296155016685
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296155016686
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1296155016686
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1296155016686
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1296155016686
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1296155016686
